id_unico,criterio_agrupamento,n_registros_agrupados,bases_origem,strings_origem,titulos_originais,ids_brutos_agrupados
REG_02490,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_04,Life cycle assessment of a wind farm in Turkey,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02495|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00414|WOS::WOS_NUCLEO_04_20260708_part01.ris::00261
REG_02492,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Trends and innovations in photovoltaic operations and maintenance,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02497|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00415
REG_02494,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Knowledge Graphs' Ontologies and Applications for Energy Efficiency in Buildings: A Review || Knowledge Graphs’ Ontologies and Applications for Energy Efficiency in Buildings: A Review,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02499|WOS::WOS_NUCLEO_01_20260708_part01.ris::00098
REG_02497,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_02,"A capability perspective on sustainable employability: A Dutch focus group study on organizational, work and personal conversion factors",SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02502|WOS::WOS_NUCLEO_02_20260708_part01.ris::00474
REG_02502,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Molecular design and experiment of ion transport inhibitors towards concrete sustainability,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02507|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00417
REG_02503,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Validation of the UNICEF fiscal diagnostic tool for SDGs 6.1 and 6.2 in East and Southern Africa using the analytical hierarchy process (AHP),SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02508|WOS::WOS_NUCLEO_01_20260708_part01.ris::00180
REG_02504,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Collaborative platform of lifecycle value chain for nuclear power equipment,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02509|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00418
REG_02506,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_04,Financial Viability and Environmental Sustainability of Fecal Sludge Treatment with Pyrolysis Omni Processors,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02511|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00419|WOS::WOS_NUCLEO_04_20260708_part01.ris::00459
REG_02508,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a2_contexto_publico_universitario|wos_nucleo_02,Digitization and Energy Transition of the Built Environment - Towards a Redefinition of Models of Use in Energy Management of Real Estate Assets || Digitization and energy transition of the built environment-towards a redefinition of models of use in energy management of real estate assets,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02513|SCOPUS::scopus_nucleo_a2_contexto_publico_universitario_raw.csv::00197|WOS::WOS_NUCLEO_02_20260708_part01.ris::00113
REG_02517,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_04,"Application of deep learning in facility management and maintenance for heating, ventilation, and air conditioning",SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02522|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00420|WOS::WOS_NUCLEO_04_20260708_part01.ris::00342
REG_02530,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_04,Guidelines for the Implementation of BIM for Post-Occupancy Management of Social Housing in Brazil,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02535|WOS::WOS_NUCLEO_04_20260708_part01.ris::00372
REG_02537,doi,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Drivers and Challenges Associated With the Implementation of Big Data Within U.K. Facilities Management Sector: An Exploratory Factor Analysis Approach || Drivers and Challenges Associated With the Implementation of Big Data Within UK Facilities Management Sector: An Exploratory Factor Analysis Approach,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02542|WOS::WOS_NUCLEO_01_20260708_part01.ris::00389
REG_02538,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_04,Evaluating Life-Cycle Energy Costs of Heritage Buildings,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02543|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00421|WOS::WOS_NUCLEO_04_20260708_part01.ris::00060
REG_02540,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a2_contexto_publico_universitario|wos_nucleo_02,An Integrated Fuzzy-Based Sustainability Framework for Post-Secondary Educational Buildings: A User-Perspective Approach,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02545|SCOPUS::scopus_nucleo_a2_contexto_publico_universitario_raw.csv::00200|WOS::WOS_NUCLEO_02_20260708_part01.ris::00014
REG_02550,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a2_contexto_publico_universitario,Comparative Study Between Energy Performances of Non-Renewable and Renewable Source Based Grid-Tied HVAC Systems in Subtropical Climates,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02555|SCOPUS::scopus_nucleo_a2_contexto_publico_universitario_raw.csv::00199
REG_02552,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,How Many Air Changes Are Required For Safety? A Risk-Based Approach for Establishing Ventilation Specifications in Laboratories and Critical Workspaces,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02557|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00422
REG_02555,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Nexus Between Energy Poverty and Technological Innovations: A Pathway for Addressing Energy Sustainability,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02560|WOS::WOS_NUCLEO_01_20260708_part01.ris::00573
REG_02556,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_04,A spatio-temporal framework for sustainable planning of buildings based on carbon emissions at the city scale,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02561|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00424|WOS::WOS_NUCLEO_04_20260708_part01.ris::00303
REG_02558,doi_e_titulo,4,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_01|wos_nucleo_04,Life Cycle Sustainability Assessment of Wastewater Systems under Applying Water Demand Management Policies,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02563|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00423|WOS::WOS_NUCLEO_01_20260708_part01.ris::00067|WOS::WOS_NUCLEO_04_20260708_part01.ris::00007
REG_02565,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_04,Convolutional Neural Network and Support Vector Machine for Prediction of Damage Intensity to Multi-Storey Prefabricated RC Buildings,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02570|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00425|WOS::WOS_NUCLEO_04_20260708_part01.ris::00337
REG_02581,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,An Integrated DPSIR-SD Framework for Sustainability Assessment of Roads in Australia,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02586|WOS::WOS_NUCLEO_01_20260708_part01.ris::00030
REG_02586,doi_e_titulo,4,Crossref|Scopus|WoS,crossref_nucleo_a2|crossref_nucleo_a5|scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_04,Social Housing Life Cycle Management: Workflow for the Enhancement of Digital Management Based on Building Information Modelling (BIM),SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02591|CROSSREF::crossref_nucleo_a2_raw.csv::00177|CROSSREF::crossref_nucleo_a5_raw.csv::00042|WOS::WOS_NUCLEO_04_20260708_part01.ris::00192
REG_02587,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_04,Sustainability-oriented maintenance management of highway bridge networks based on Q-learning,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02592|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00426|WOS::WOS_NUCLEO_04_20260708_part01.ris::00344
REG_02589,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Optimization of preventive maintenance schedule of subway train components based on a game model from the perspective of failure risk,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02594|WOS::WOS_NUCLEO_01_20260708_part01.ris::00220
REG_02592,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,"To build or not to build, that is the uncertainty: Fuzzy synthetic evaluation of risks for sustainable housing in developing economies",SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02597|WOS::WOS_NUCLEO_01_20260708_part01.ris::00465
REG_02595,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a3_priorizacao_estrategia_manutencao|wos_nucleo_01,Integrating BIM into sensor-based facilities management operations,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02600|SCOPUS::scopus_nucleo_a3_priorizacao_estrategia_manutencao_raw.csv::00238|WOS::WOS_NUCLEO_01_20260708_part01.ris::00405
REG_02596,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Research on the refinancing capital structure of highway PPP projects based on dynamic capital demand,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02601|WOS::WOS_NUCLEO_01_20260708_part01.ris::00456
REG_02600,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Organizational workplace relocation: assessment of facilities and real estate managers' practices,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02605|WOS::WOS_NUCLEO_01_20260708_part01.ris::00234
REG_02613,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Universal water service delivery: Insights on what it takes from Ghana,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02618|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00427
REG_02615,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a2_contexto_publico_universitario|wos_nucleo_02,Project Design and Management of Optimized Self-Protection Plans: A Case Study for Spanish Public Buildings,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02620|SCOPUS::scopus_nucleo_a2_contexto_publico_universitario_raw.csv::00206|WOS::WOS_NUCLEO_02_20260708_part01.ris::00030
REG_02616,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_01,A review: Challenges and opportunities for artificial intelligence and robotics in the offshore wind sector,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02621|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00428|WOS::WOS_NUCLEO_01_20260708_part01.ris::00580
REG_02622,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Socio-Economic Aspects of Centralized Wastewater System for Rural Settlement under Conditions of Eastern Poland,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02627|WOS::WOS_NUCLEO_01_20260708_part01.ris::00509
REG_02627,doi_e_titulo,4,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a2_contexto_publico_universitario|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_04,Factors affecting the number of building defects and the approaches to reduce their negative impacts in Malaysian public universities' buildings || Factors affecting the number of building defects and the approaches to reduce their negative impacts in Malaysian public universities’ buildings,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02632|SCOPUS::scopus_nucleo_a2_contexto_publico_universitario_raw.csv::00207|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00429|WOS::WOS_NUCLEO_04_20260708_part01.ris::00266
REG_02629,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_04,"Low-energy buildings in combination with grid decarbonization, life cycle assessment of passive house buildings in Northern Ireland",SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02634|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00430|WOS::WOS_NUCLEO_04_20260708_part01.ris::00194
REG_02634,doi_e_titulo,3,Crossref|Scopus|WoS,crossref_nucleo_a2|scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Barriers to the implementation of Building Information Modelling (BIM) for facility management,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02639|CROSSREF::crossref_nucleo_a2_raw.csv::00040|WOS::WOS_NUCLEO_01_20260708_part01.ris::00107
REG_02642,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_02,Exploring Factors Promoting Recycling Behavior in Student Housing,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02647|WOS::WOS_NUCLEO_02_20260708_part01.ris::00417
REG_02652,doi_e_titulo,2,Crossref|Scopus,crossref_nucleo_a2|scopus_nucleo_a1_manutencao_sustentabilidade,Reality Model-Based Facility Management Framework for Existing Building,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02657|CROSSREF::crossref_nucleo_a2_raw.csv::00113
REG_02656,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Evaluation of Complexity Issues in Building Information Modeling Diffusion Research,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02661|WOS::WOS_NUCLEO_01_20260708_part01.ris::00012
REG_02658,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Transferability between input variables of life cycle cost analyses for concrete bridges,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02663|WOS::WOS_NUCLEO_01_20260708_part01.ris::00218
REG_02668,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Inventory proposal for monopiles in offshore wind farms,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02673|WOS::WOS_NUCLEO_01_20260708_part01.ris::00566
REG_02675,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Performance evaluation of textile wastewater treatment techniques using sustainability index: An integrated fuzzy approach of assessment,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02680|WOS::WOS_NUCLEO_01_20260708_part01.ris::00159
REG_02678,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_04,Revamping construction supply chain processes with circular economy strategies: A systematic literature review,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02683|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00431|WOS::WOS_NUCLEO_04_20260708_part01.ris::00428
REG_02679,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_04,Review and assessment of factors affecting adaptive reuse of commercial projects in Saudi Arabia,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02684|WOS::WOS_NUCLEO_04_20260708_part01.ris::00112
REG_02684,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a3_priorizacao_estrategia_manutencao,"Postoccupancy Evaluation for Student Housing with a Focus on Maintenance Planning, Design Process, and Client Requirement",SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02689|SCOPUS::scopus_nucleo_a3_priorizacao_estrategia_manutencao_raw.csv::00241
REG_02687,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Life cycle assessment of floating offshore wind farms: An evaluation of operation and maintenance,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02692|WOS::WOS_NUCLEO_01_20260708_part01.ris::00208
REG_02688,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Whole-building life-cycle analysis with a new GREET® tool: Embodied greenhouse gas emissions and payback period of a LEED-Certified library,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02693|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00432
REG_02691,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,From reservoir greenhouse gas emissions to hydropower carbon footprint: methodology and advances,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02696|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00433
REG_02694,titulo_normalizado,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Eco-design as a systemic innovation method for offshore substations,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02699|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00434
REG_02697,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Managing the corruption risk at the operation and maintenance stage in the construction projects in Iraq,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02702|WOS::WOS_NUCLEO_01_20260708_part01.ris::00493
REG_02707,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,A Review of Joint Management Body and Life Cycle Cost Analysis for Green Building Project Facilities Management,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02712|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00435
REG_02714,titulo_normalizado,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,BUILDING INFORMATION MODELING (BIM) TOWARDS A SUSTAINABLE BUILDING DESIGN: A SURVEY,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02719|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00447
REG_02718,doi_e_titulo,4,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_01|wos_nucleo_04,The DEMATEL approach for integrating resilience indicators into building sustainability assessment frameworks,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::02723|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00449|WOS::WOS_NUCLEO_01_20260708_part01.ris::00014|WOS::WOS_NUCLEO_04_20260708_part01.ris::00273
